"","PC1","PC2","PC3"
"F24837",0.0021748833100511,0.00839820138125638,-0.0158881213771237
"F24840",-0.014275337220346,-0.000395240487609318,0.000387743337959991
"F24842",0.000984266497528493,-0.00459107305975462,-0.0157901210255199
"F24847",-0.0108573978053558,-0.00267111282737519,0.00499004515377397
"F24848",-0.0097600618337849,0.00132834045860127,-0.0107211195532159
"F24852",-0.000750386302900866,0.00100734379976904,-0.0170482767212884
"F24853",-0.00874124933467887,0.00115643448938934,-0.0179162223195034
"F24886",-0.00333042069588714,0.0029883806199869,0.00348436476942795
"F24887",-0.00549738560660182,0.00121811036862409,-0.00620402188497895
"F24889",-0.005695288777431,-0.000585892212226688,0.0020267174082741
"F24890",-0.00421498675640418,-0.00255443596207078,0.00235374805290769
"F24891",-0.00427315538707309,0.00083118102397223,0.00279546525006792
"F24892",-0.00424694795367721,-0.00881782335855334,-0.00336151923297793
"F24894",-0.00922691296597684,-0.010187627868759,-0.00485837066323119
"F24895",0.0031809507262848,-0.0088461492487286,0.000818789913673134
"F24896",-0.00292563914589945,0.0160454402742546,0.00679880759033497
"F24897",-0.00452616762006898,0.00529964905166068,-0.00420007069051707
"F24898",-0.00666396944178771,-0.00299741369571706,-0.00253694944346212
"F24899",-0.0029173537926561,-0.00526840817485173,-0.0100199501366893
"F24900",-0.00277377856318495,-0.00541552324110339,-0.00993024481443106
"F24901",0.00278707701961337,0.00320263175491383,-0.00619976497032331
"F24903",0.00431955368200536,-0.0119784370606712,-0.00277147713153524
"F24904",0.00322372337302109,-0.00246483076134055,-0.000830451582364539
"F24905",-0.00805087371746106,0.00589866130273052,-0.00381533548421909
"F24908",0.000799948271731138,0.012651693457885,0.000575716798261207
"F24909",0.00294963445404276,-0.00416140233116053,-0.00210274299738104
"F24910",-0.00631554662175091,-0.00506101510051514,0.000527210037799625
"F24911",0.00422384533377356,-0.00399457484424124,0.00229261223658741
"F24912",-0.0121233854780103,-0.00147429468894705,-0.0055245152534132
"F24913",0.00556566293210507,-0.00429250667241959,0.00296993473669005
"F24915",0.0110518264886918,-0.00428338573875391,-0.00450771025228315
"F24916",0.00115016590571364,0.0139225346026567,-0.000683816022929861
"F24917",0.00166524896131587,0.0159359217488218,0.000107059976005559
"F24921",0.0117586420168289,0.00354234127259824,-0.00433170782703249
"F24922",0.0121900665284771,0.00295951123278868,-0.00809790559258732
"F24923",0.0109265068918857,-0.00546730474669065,0.000350650404013704
"F24924",0.0086616612553734,-0.00457850284257069,0.000741948597414401
"F24926",0.0110661603147945,-0.00425651990875727,-0.00332555630432899
"F24927",-0.00114154105947524,0.00119990449380794,-0.0146794855878983
"F24928",0.0140441292542369,-0.00146307587722519,-0.0039522089031106
"F24930",-0.007035743029762,0.00416911318905135,-0.0149451784988835
"F24931",0.00448584184476101,-0.00316433595551281,-0.00223418931300684
"F24932",0.00828456460083351,0.00744827717394404,-0.00727011578380733
"F24933",-0.00256772602017519,-0.00149678765388998,-0.00381786198035279
"F24934",0.00846200574906248,0.00456993270742645,-0.00674238535652954
"F24935",0.0112045565793205,0.000287299935406464,-0.00168473994119269
"F24936",0.00779021615837332,0.00137787394432488,-0.0037502144727453
"F24937",0.00701313562065919,-0.00205774275863238,0.00141772327219648
"F24938",0.00727638960116612,0.00349461566634576,-0.00264339118475656
"F24939",-0.00175553714130617,0.00115724137447496,-0.00289819336467041
"F24940",0.000128968658964984,0.0022617730393123,-0.00201876918030754
"F24941",0.00251012214431165,0.00279281360005721,-0.0105857212380971
"F24942",0.00346500453042906,0.00624968419961907,-0.00881639559202424
"F24943",0.00601095626120517,0.00230729224916839,-0.00550821639574644
"F24945",-0.000713648150203839,-0.00229722800389308,-0.0141210562683274
"F24981",-0.00875245569092078,-0.00312009796682304,0.00323033835264025
"F24982",-0.00843471595061429,-0.0005279742708101,0.00429108067741643
"F24983",-0.00666333445776985,9.73751404299838e-05,-0.00275614250418587
"F24984",-0.00784052793167656,0.0041676125656702,0.00516042974372902
"F24985",-0.00709570003432516,-0.0012945706288463,-0.00127773589771205
"F24987",-0.00939654574613759,0.00763563550915864,0.00678228629830098
"F24988",-0.0093417805084619,0.00769625438087773,0.00515404254870006
"F24989",-0.00761739644074454,0.00533735560160323,0.00618691228682913
"F24990",-0.00685523269130789,0.00312660980666799,0.00279874622033623
"F24993",0.00019574304442277,0.00399240612544879,0.00194688191566795
"F24994",0.00809787805181826,-0.00579508226831424,-0.0051361367255319
"F24995",0.00684388769332538,-0.00839542207591397,-0.00421250334888455
"F24996",0.0054021048159255,0.0135220058998869,0.00341752787803653
"F24997",0.00385038770021772,0.012225267707992,0.00408292746189413
"F24998",0.00176417384512819,-0.00596244854506306,0.00862232681935684
"F24999",-0.00123627831346752,-0.000779831388679401,-0.00506314421551544
"F25000",0.00546862294732947,-0.00763846337528707,-0.000662948574480991
"F25001",-0.00690007020401518,0.0110232007533328,0.00558385062709437
"F25002",0.00130333663183476,-0.00389516381217624,0.00935078182464787
"F25004",0.00850505210187741,-0.00975795208262868,-0.00169025125190555
"F25005",0.00489254128927212,-0.00902354274368739,0.00207390020550651
"F25006",-0.00170929299151667,0.000151588545133048,-0.00862094424898269
"F25007",0.00189463109868232,0.0150221916685858,0.00228952033821295
"F25008",0.00955645499501384,-0.0021200598244907,-0.00880102727452815
"F25009",0.00672418283598343,-0.0117781642422352,-0.00993911206264149
"F25012",0.0010850105804665,-0.00268090080090742,-0.00340961395779045
"F25013",-0.0137208355084453,-0.002321439707851,-0.00305231713002664
"F25014",-0.0114757422617698,-7.05050914548095e-05,-0.00778714774503945
"F25015",0.0129412671586243,-0.00267685741536143,-0.00421350186669508
"F25016",-0.00201613451150065,-0.00710014984180013,0.0045510311947635
"F25018",0.00273376524655117,-0.000665838892925032,-0.00163005981421735
"F25019",4.14343722327861e-05,0.0153471443770771,0.000499473212739498
"F25020",0.00125466165762891,0.00384811856998987,-0.00188960407504115
"F25021",0.00413858190235057,0.0125027505371661,-0.00345029114653936
"F25023",0.0130600298346444,-0.00464696438212081,-0.00375001169331169
"F25024",0.00116205851773892,0.0144286053022697,-0.00321468180813472
"F25025",0.000671870541856991,0.0145177807566161,0.00058060355452416
"F25026",0.00478500274653001,-0.00499178961660302,-0.00449295504324177
"F25027",0.00961667351752526,0.00116776124973949,-0.0073669324587722
"F25028",0.0125809447676929,-0.00514958602273643,0.00219724504365257
"F25029",0.00621825296847913,-0.00314833810236645,-0.00536714547901226
"F25030",-0.00946957715166359,-0.000343810391149925,-0.0019107087597525
"F25032",0.0140978491034768,-0.00109297328259649,-0.00413995896091262
"F25033",-0.000496469310140223,-0.00253335515614422,-0.00387590219581602
"F25034",0.00713023696666495,-0.0016298267956983,0.00137562855656912
"F25035",-0.00771307653949572,0.000508007814846669,-0.0044513461428252
"F25036",-0.0122948150355946,-0.00229360510747141,0.00633931594637365
"F25039",0.00860266236284665,-0.00768085902703704,-0.00396029699744363
"F25040",0.00524120586259189,-0.00483763276214678,0.00129162892574077
"F25041",0.00378248253727193,-0.00363625030787628,-0.00650678166740635
"F25043",0.0125449961320565,-0.00051856305819408,-0.00845691342074002
"F25044",-0.00171586681244482,-0.00276796394881848,-0.00719231853504135
"F25045",-0.00173694156382643,-0.00395089891459647,-0.00274781232236718
"F25046",-0.010518743103555,0.000686941710116877,-0.00198157657850441
"F25047",0.00241296253931627,-0.00262026176593604,-0.000994468562396079
"F25048",0.0035699056020145,-0.00101227657023737,0.00211937721874693
"F25049",-0.0122816968641941,-0.000495367572449628,-0.00959903842409551
"F25050",0.0136497416244292,-0.000628406216840399,-0.00890501717688285
"F25051",0.00168987325672674,-0.0039387426433893,0.00201736362198636
"F25052",-0.00176358568738593,-0.00395789411601212,-0.00203090089222967
"F25053",0.00260945003490049,-0.00667798859385661,-0.00270548398696684
"F25054",0.00806561195806676,0.00698704169785299,-0.00703071349190412
"F25055",0.00596813746060126,0.00223475938805587,-0.00493158267070503
"F25056",-0.0118563342552844,-0.00170442809777276,-0.00610812819982178
"F25064",-0.00769624993321263,0.00169762331503296,-0.0155632265560545
"F25065",-0.00641824109086144,0.00301564278435495,-0.02003913146517
"F25079",-0.00321870646448794,-0.00119734636770657,9.31995942072499e-05
"F25080",-0.00472852262516616,-0.000764430397970961,-0.0014652429869717
"F25081",-0.00408424232883312,-0.000572402858453241,-0.00131609867390245
"F25082",-0.00645839431186325,-0.00334717910268423,0.00307882343249029
"F25083",-0.00722885661661791,0.00155626149824172,0.00429244165120849
"F25084",-0.00745027105104553,-0.000315654652807071,-0.000759524774222857
"F25085",-0.00511897692933023,-0.0131396353802115,-0.000636000061572152
"F25086",-0.00891237851066061,0.00201717726859527,-0.000660054298042539
"F25087",-0.00526436574781229,-0.0133793106531769,-0.000767197715759029
"F25088",0.00536405296075618,0.00912877436821438,0.00534513705678275
"F25089",0.00575111663237986,0.00881776239323584,0.00459125083252643
"F25090",0.00581296639039377,0.00309794251295355,2.29847631976963e-05
"F25091",-0.00955405211654473,-0.00351278952045593,-0.00666996821722505
"F25092",-0.00977078058754755,-0.00786710622399836,-0.00230712635443301
"F25093",0.00509230248211416,0.00338289147192542,0.00575856395279214
"F25094",-0.0099557417537449,-0.00739119828137288,-0.00261503971548566
"F25096",-0.00779634608405017,0.0099910197585648,-0.00110344977290373
"F25097",-0.00573871363805304,0.0159555476499736,-0.000268722423425127
"F25099",0.0045471638284548,-0.00668344696517945,0.00136573413073018
"F25100",-0.0130536079415767,-0.00353908651540194,-0.00014202929453967
"F25101",0.0024309279636811,-0.00778141329702421,-0.00163636371065869
"F25102",-0.00743249826034719,-0.00156970818383326,-9.87883354814648e-05
"F25103",0.00602008059286231,0.00226337266862133,-0.002566669498245
"F25104",-0.00882703005970323,-0.00323483652516406,0.00192094211293484
"F25105",8.92990426827722e-05,0.0144632473103255,0.00113605200055763
"F25106",0.0128526665724318,0.0039657013287017,-0.0082333918693654
"F25107",0.00771742259675694,-0.00508243074773749,0.00232489837175776
"F25108",0.0129883557987204,-0.00220414073486326,-0.00381413572003356
"F25109",0.0146414033652535,0.00198833620191634,-0.00450124932751726
"F25110",0.0122850897701485,0.00203078500385882,-0.00480777312984965
"F25111",0.00928617273571257,-0.000631339643121703,0.00464670427978905
"F25112",0.00573165286877138,0.0109014396104557,-5.57436928351141e-05
"F25113",0.0104491094930833,0.00149753620062319,-0.0105631707800973
"F25114",-0.000528361364732036,0.00808439849363246,0.00544121555251317
"F25115",-0.010130878363255,-0.00181132198667309,0.000736130879406714
"F25116",-0.00114929357171819,-0.00502681566318368,-0.00336873612942405
"F25117",0.00785105103680792,0.0101106726587701,-0.00311100125984292
"F25118",0.00385694505472273,0.00313342293898463,-0.0127499029725448
"F25123",0.0087616384536586,0.00111921195188732,-0.00975782305588367
"F25125",-0.00230616387975825,0.00179463812121274,-0.00247020872560835
"F25126",-0.00981097493088693,0.00384345902976258,-0.0134477169486782
"F25127",0.00385869668118301,0.00773697876579241,-0.00360251090485329
"F25129",-0.00964058577406485,0.00291541773595885,-0.0159151567918368
"F25130",0.000604525918557141,0.00977807469147179,-0.0144108884004129
"F25131",-0.00630378307311202,0.00311434288570139,-0.0182577264106376
"F25139",-0.00297081651858229,-0.00277756045094703,0.00659319190516966
"F25155",-0.0111893940323741,-0.00284386322005414,-0.00284088389632958
"F25156",-0.006131668723669,-0.00344687991128901,-0.000231545001390828
"F25158",-0.00565208601513965,0.0120178114803533,0.00240160480765187
"F25159",-0.00196335474601697,0.00507977632514597,-0.00296621397286605
"F25161",-0.00215828275470267,0.0070799326416962,0.0017380416237941
"F25162",-0.000174697739246053,0.00323292084352781,0.00312681759703009
"F25163",-0.00294805794760101,-0.0111404110386027,-0.00975448309957385
"F25164",0.00814024611946692,-0.00277790343257878,0.00206666498161078
"F25166",0.00620312969239016,-0.000604046961341474,0.00836703043338328
"F25167",-0.00416791828608744,0.00822415891568018,0.0066415118081672
"F25169",-0.00459434762745793,0.0114972176528589,0.0083313836148637
"F25170",-0.00307186110877,0.0165913983564892,0.0083383482517839
"F25171",-0.00117792755636295,0.00327241657492813,-0.00444318008079257
"F25172",-0.00727608670762549,0.00870472806041903,0.00111637956830663
"F25173",-0.00712509679399672,0.0101119165786768,0.00262040780706797
"F25174",0.00425170904764703,0.00913683254111029,-0.000640397589156411
"F25175",-0.00488102382988583,0.0126326558368164,0.00896330758985042
"F25177",-0.0019247615530355,0.0126375788515067,0.00147463366420843
"F25178",0.00264315721501023,0.0121434952478822,0.000464046904633081
"F25180",0.00463465195815875,-0.00590137814001199,0.00315740030021897
"F25182",0.0055187667699895,0.00411850002881836,0.00108622355453201
"F25183",0.0106476704320522,-0.00129529957287311,-0.00295253965360352
"F25186",-4.66332996251714e-05,0.0076042460728226,-0.00255468558852824
"F25187",0.00581396414978849,0.00415978747031792,0.000730138684783618
"F25188",-0.0117341206244775,0.000138429626744322,-0.00420457089584065
"F25189",-0.0076365261855112,-0.00934126564485755,-0.00281324264862136
"F25190",0.00972540018354319,-0.00272607596572877,0.00272285577033339
"F25191",0.00681031128050802,-0.00738457397058439,-5.61091063241978e-05
"F25192",0.00195746502332501,0.000132607872895089,-0.0030550707140895
"F25193",0.00155345380007349,0.015086774336159,-0.00250228254901322
"F25194",0.00584406588522215,-0.0101367194515959,-0.00943127807702318
"F25195",0.0116661342626496,0.000322897943430382,-0.00240717555786255
"F25196",0.00147625151383426,0.0149241772097167,-0.0020879297498059
"F25197",-0.0125592023213358,-0.00111547281096086,-0.000762788127626911
"F25198",0.0129431236962807,-0.00407460151358276,-0.00192138654962531
"F25199",0.0130363446727074,0.00472305071141065,-0.0069050505035862
"F25200",2.13200336840005e-06,0.015340085306248,0.000338851968654758
"F25201",0.0113766451159142,-0.00309829036855012,-0.00934966207370162
"F25202",-0.0120826174770574,-0.000361463701558946,-0.00242904600767682
"F25203",-0.000417795398870244,0.00525459968826551,0.00620669346977608
"F25204",0.0121622471321292,-0.000632903890732872,-0.000473124876694828
"F25205",0.00783864293224659,-0.00857656182781045,-0.00499622148517151
"F25206",-0.0101532950847957,-0.00141807737190989,0.00225521219891957
"F25207",0.0122883507727977,0.00785530181171724,-0.00254103438220337
"F25211",0.00409872788746732,0.0120821407875279,-0.00264700425846459
"F25212",0.000599837591138386,-0.00548928024168854,-0.000965926487587522
"F25213",0.00104181986784288,-0.00424820717836028,-0.000879965268872652
"F25214",-0.00110180247124131,0.000519812504862981,-0.00258837259736162
"F25215",0.00928900420862794,0.00271754266603398,-0.00158289108624391
"F25216",0.0049359716450706,0.0025316529729959,-0.00169746089551999
"F25217",0.0117744759263997,0.00505117120121168,-0.00544271275869315
"F25222",-0.0122751202304382,-0.00188555315853292,0.00397783006510583
"F25225",-0.010459942842465,-0.002182574090551,0.00163620426742351
"F25240",-0.00902878594116284,-0.00370151722056114,1.68421424069497e-05
"F25241",-0.00398970500143821,-0.000349618586624726,0.00341662109880351
"F25244",-0.00733865283212793,0.00328569850797204,-0.000594886075355817
"F25245",-0.00742657160893843,0.00208416897872788,-0.00259713902273134
"F25247",-0.00373279398150912,0.00271826485833192,-0.00107305598510267
"F25248",-0.00617664133262625,0.00198679049705538,0.000524755536733287
"F25249",-0.00851853897717108,-0.00392333541845054,0.00166134563097846
"F25250",-0.00271759056248437,-0.00521910100291456,0.00457229741988007
"F25251",0.00624785701667444,0.00480104416621128,0.00781637946927166
"F25252",-0.00424469514949939,0.00367360096182075,-0.0036157616612415
"F25253",-0.00613147429311641,-0.00443831215982271,0.00354013418164166
"F25254",0.004558307436913,-0.0079188306815192,-0.00745507632690575
"F25255",-0.00524703176420989,-0.00756106431403624,3.08038228059727e-05
"F25256",-0.00194636834679225,-0.0114320274029491,-0.0043931386346517
"F25260",-0.00253403275996603,-0.00461927134687129,0.00384072211047778
"F25261",-0.00774096840423955,-0.00371523952409819,0.00277914329132629
"F25262",-0.00160058670389436,-0.00164330017600505,0.0060494317381967
"F25263",0.00142413107982353,-0.00575813034842868,-0.00359299686841376
"F25264",-0.00266956602069344,-0.00498087767869473,-0.00896206693581081
"F25265",0.001254819797647,-0.00267572960541214,-0.00354188237982946
"F25266",0.00273982591964005,0.0149925960111852,0.00153525555766204
"F25267",-0.0039469562098288,-0.00528984706265032,-0.00812603224690404
"F25268",0.001502237659641,0.0166952970360501,0.00198254674001571
"F25269",-0.00406242658998618,-0.00372037582920184,-0.011955955642957
"F25270",0.00729409506111977,-0.00653447839262804,-0.00374411368817581
"F25271",0.00630080494845015,-0.0075699544750715,-0.00201785671457564
"F25272",0.00914727733695665,-0.00814872529560064,-0.00455722639099187
"F25273",0.0148974616436793,-0.0017181998303756,-0.00442905790791269
"F25274",-0.00263271122860859,0.00334222540788297,-0.0083458271601074
"F25275",0.00667328835313443,-0.0122530865981976,-0.00384100252212311
"F25276",0.0031987854373454,0.0135546152967767,-0.00164255539044433
"F25277",0.0137067347775062,-0.00464026606768326,0.000336472181727857
"F25278",0.00549320622878972,0.00733502551984284,-0.00944422241666299
"F25279",0.00515662989579701,0.0124497764963204,-0.0042379342848509
"F25280",0.00495587219499119,0.010158882261402,-0.00852504410564604
"F25281",0.00159135548291325,0.00209133465151152,-0.00354373972906531
"F25282",0.00684228969153369,-0.00450122122280793,0.0032288100609464
"F25283",0.0121744789090791,6.92045118684013e-05,-0.00259520433635338
"F25284",0.012460384291542,0.00119688782093606,-0.00573291420325626
"F25285",-0.0132398340027337,-0.000533071680992058,-0.00432051212200355
"F25286",0.00450909743347675,-0.00670873142685803,-0.0142574860326617
"F25287",0.00879119610393737,0.00948340087854231,-0.00708402029154969
"F25288",0.0113418498935073,0.00716378415830631,-0.00563638678526019
"F25289",-0.00588214703733877,0.00219636585049466,-0.0135582669006498
"F25292",0.0131888327768763,-0.00153244415495456,-0.00620013408852519
"F25293",-0.00431441128599085,-0.00105633814744179,-0.00506748459723981
"F25294",-0.000327673297484611,-0.00282124184004627,-0.00413478225838828
"F25295",-0.00428839453828144,0.00164606921867846,-0.00329893906809686
"F25296",-0.00488672318100175,0.00210798013195063,-0.00648889073210666
"F25297",-0.0105620761329249,0.00221522684813177,-0.0112259973255081
"F25299",-0.0115067085177912,0.000482969669282677,-0.00107789653103498
"F25301",-0.0123959147234687,0.000181785115142359,-0.00242809771217546
"F25302",-0.00883763547713836,0.00238861955785394,-0.0160964833717617
"F25321",-0.00453207071927017,-0.00120917538002692,0.00557143441807923
"F25323",-0.00882258862292857,0.00316024312235972,0.00458178862184814
"F25324",-0.0040564799041548,-0.000774296336932327,0.00107260339639951
"F25325",-0.00629877491783752,-0.00128581091088364,0.000671680081680529
"F25326",0.0015070177171429,0.000865538719227919,0.00585659654332
"F25330",-0.00864047195844054,0.00821641421652458,0.000270058730683225
"F25336",-0.00281053565955721,-0.00209845721832242,0.00508178465707287
"F25338",-0.00361665371207349,0.0124665424200322,0.00296539073137964
"F25339",-0.0010757672654291,-0.0123234535533828,-0.00588737309613462
"F25340",-0.010632064743007,-0.000444507734937883,-0.00311920103734501
"F25341",-0.00969536699411245,-0.00187572253950586,-0.00366218993881048
"F25343",0.00142953034407605,-0.00983258947243593,-0.00453265250691097
"F25344",-0.00165706311680995,-0.0053235020596381,-0.00421854242864921
"F25346",-0.00806403398629315,0.00163851619558428,-0.00269561256461226
"F25347",0.00219092531931246,-0.00754304191154872,0.0073523340854171
"F25350",-0.00473866502387899,-0.00769360977762173,-0.00538650789346648
"F25351",-0.00222878440857698,0.0159855000555664,0.0018257890145114
"F25352",0.00285019685132846,-0.00498914395110394,0.00447617410576776
"F25353",-0.00225117316401428,-0.00363326756043452,-0.00685394955940902
"F25355",0.00171768946426494,0.00575796227376016,0.00172287365262579
"F25357",-0.0116504750907427,-0.00171082609104969,-0.00319602094336054
"F25358",0.0100925551065962,-0.00144877145956053,-0.0090684046375193
"F25360",0.00693613609926902,-0.00596036557700197,-0.000220198489711004
"F25361",0.0124819667739912,0.00196536410173185,-0.00854147964183787
"F25362",0.000310552610588218,0.00297972067349638,-0.00318172764556355
"F25363",0.00787960079481259,0.00436183320036916,0.00112956280881457
"F25364",-0.0116551957211247,-0.0024975504573994,-0.0003994576386522
"F25365",0.00361310833202419,0.0119656188776144,-0.0034628526834851
"F25366",-0.0109763366840566,0.000914726690512876,-0.0119936964109026
"F25368",0.00103250734149718,-0.00780013358231945,0.00161685729207685
"F25369",-0.000762353637463555,-0.00814216422833444,0.00262167182768638
"F25370",0.00396680997762425,-0.013168036009039,-0.0039055874103952
"F25372",0.00866437257971725,-0.0013090606746743,-0.000636630855210926
"F25373",-0.0111017362713741,0.000941577977094583,-0.0107303283648635
"F25375",-0.0108915152800793,0.00104600376462599,-0.0117129978534271
"F25376",-0.0108094989078007,-0.00183525815202335,0.000187043028752198
"F25377",-0.0111801464164887,-0.001737251081443,0.00136928406761671
"F25378",-0.0122570590451193,-0.00162216896530416,0.000312856202321283
"F25379",-0.00394690736964594,0.00359600182636182,-0.00425012742050232
"F25380",0.00950302930847092,0.00345431915484749,-0.00402241306687895
"F25381",-0.00101896518498879,-0.00172019944107125,-0.00260633813616642
"F25382",0.0100920294214535,0.0030517658533251,-0.00472230271137048
"F25383",1.61561714371279e-05,-0.00425444506005587,-0.00355146336236324
"F25384",0.00886015518989362,-0.000320530192578927,-0.004935445352286
"F25385",0.0128231919465396,0.00529204139171704,-0.0076358208175784
"F25386",0.0136042006901927,0.00102519345492827,0.000119227121807768
"F25387",-0.000868742685154423,0.00186892475051227,-0.00243313682733558
"F25388",0.000467458280032142,0.00129523443332912,-0.000872538439762543
"F25389",0.000536888329798827,0.002124432726604,-0.00161462179680945
"F25390",0.00526057711963919,0.00759907745139485,-0.00832982321111271
"F25392",-0.00312840958188589,0.00123063024614205,-0.00957564348623903
"F25394",-0.0113792332183769,-0.00219638945481668,0.00467618832134135
"F25400",-0.00824707947878964,0.00204157874921015,-0.0139377151067586
"F25401",-0.00980442772993539,-0.00130101298272295,-0.00443789650510326
"F25405",-0.0107218072529165,0.00253032679498591,-0.0134141374780198
"F25420",0.00732262720390292,-0.00075740978693083,0.000490583643074262
"F25422",-0.00820339730679452,-0.00177522481787133,0.00190103738796495
"F25424",0.00474355887793355,-0.00543485070396626,0.000648951736739234
"F25425",-0.00730022573076418,0.000518652157266043,-0.00275467894075294
"F25426",-0.0104055240306395,-0.00201551486074874,0.00176430970314508
"F25427",-0.010337449585105,-0.00214884229495377,0.00156889569211235
"F25428",8.14628215527261e-05,-0.0126256991989338,0.00237637035162497
"F25429",0.00138048074624094,-0.00709469435568507,0.0122409398083028
"F25430",0.00525965571991684,-0.00860714796205898,0.00515977185047891
"F25432",-0.0120313051499836,0.00222827722561483,-0.0114677430552836
"F25435",-0.00597558655440129,-0.00573488043473132,-0.00748230275958739
"F25436",-0.0105160448551517,0.00311272683796532,0.00198155426721973
"F25437",-0.0111666253551715,-0.00342104220720907,-0.00120336928247633
"F25438",-0.00893749761131632,0.0117628834460204,0.00396009768886362
"F25439",-0.000646951312820765,-0.00364776067634622,-0.000529780066474944
"F25440",0.00017041718580616,-0.00601908222325206,-0.00728336568416763
"F25445",0.00704235691221074,-0.00489199031512309,-0.00278662445405636
"F25446",0.00323996244075393,0.00402802559890557,-0.00707583440957624
"F25447",0.00468451094733751,-0.00693981314429835,-0.00188251761101197
"F25448",-0.000857067983429498,-0.00928075237546088,-0.00828688631676435
"F25449",-0.010816529182107,-0.00421457246851085,-0.002631991479359
"F25452",-0.000457731494781621,0.00852339428509044,0.00456906874259107
"F25453",0.00823630113433304,-0.00378509364208436,-0.00355908796066793
"F25454",0.0140346297463714,-0.00568994434569235,3.46841613123001e-05
"F25455",0.0134653483244636,0.0036445456531901,-0.00631826568684554
"F25456",0.0116879128068551,0.00580196269682155,-0.00301170087372239
"F25457",-0.0101456306494084,0.000206476946422069,-0.00467424277201166
"F25458",0.00812852383895531,-0.00864780430399428,-0.00536745916056189
"F25459",0.0125620618088584,-0.00610214982701789,-0.00193935874504478
"F25460",0.0108177409345345,0.00338444077720523,-0.00719644321385161
"F25461",0.00163999253514574,0.0135506892331878,-0.0031805402526223
"F25462",0.000374842864150577,0.0134641172495313,-0.00397484890364154
"F25463",0.00851808625055953,0.00719605366698104,0.000625226608374294
"F25464",0.011066216414014,-0.00519469305168588,-0.0100794597420325
"F25465",0.00353829998746636,0.00258462577180781,-0.0018151168952925
"F25466",0.00191731915494593,0.00308845912997823,-0.00133349882864325
"F25467",0.00824721255993551,7.28969597738752e-05,-0.0030509817334754
"F25468",0.00376423671709456,0.00081237919054129,-0.00373655823338914
"F25469",-0.000727626706874617,-0.00356318584433962,0.00243204970017364
"F25470",0.0106253554605391,0.00305086386197558,-0.00768037021786787
"F25472",0.0102088749447439,0.00228256331592899,-0.00905658148311758
"F25473",0.00909727429752826,0.00899138283660578,-0.00843527256412806
"F25476",-0.0145648292812238,-0.00212452795046124,-0.00312275760727491
"F25483",-0.00917406111040324,0.00183409369892253,-0.013103249869061
"F25501",-0.00329747321838732,-0.00992662870542828,0.00431907293625933
"F25502",-0.00568011287277543,-0.00557341508195395,0.00364532908737376
"F25503",-0.00503374127694424,-0.00733935842030335,0.00397409020499264
"F25504",-0.0080928578814082,0.000337701974825381,-0.00456209831566164
"F25505",-0.00539556628299871,0.000294642989647925,-0.00118355988917427
"F25506",-0.000329952287643311,0.0149542231082459,-0.000795339175004676
"F25507",0.00478752149296031,0.0128795899766721,0.0121895156591865
"F25508",-0.000202353524832627,0.0151596161083985,-0.000607583537644162
"F25511",-0.00630004692645877,-0.00659828580901678,-0.00180422308535309
"F25512",-0.0127759241524136,0.000352287539516244,-0.000283534101348883
"F25513",0.00204657050959956,-0.00674531307254329,0.00125466606650598
"F25514",0.00825213385698705,-0.000743024241186796,-0.00307192900980303
"F25515",-8.57546027812418e-05,0.00472575240187464,0.00418849124713644
"F25516",-0.0121214391689593,-0.00145920832305672,0.000636977268478904
"F25517",-0.010722665483252,-0.00115370953468595,0.000277667849272676
"F25518",-0.00445966803353851,-0.00861479526711232,-0.00543184260616262
"F25519",0.00442533513817443,0.00226476948646234,-0.00160606532892235
"F25520",0.00307351178080691,0.00418072332293146,0.0034156458726532
"F25521",0.002990074372661,0.00561426084463853,0.00369753620539972
"F25522",-0.000366838974966539,0.011442074205107,0.00515640226175187
"F25524",-0.0108626075726229,-0.00545311344221224,-0.000962879496138653
"F25525",0.000978656169500426,-0.00633414285859623,0.00411483477019694
"F25526",0.00646324384743153,0.000700303876226833,0.000683274920060955
"F25527",-0.00136042439611208,-0.00690586761911412,0.00226306973173953
"F25528",0.00621829891360011,0.000118377117343884,0.00290012128006584
"F25529",0.00138151281022963,0.00982172384757024,0.00692862068793982
"F25530",0.00373699614721766,0.00507357486495151,0.00314228912101885
"F25531",-0.000978615169535033,0.00899012160628658,0.00501201549541275
"F25532",0.000376442192408025,-0.00245336107018498,0.00302150948368708
"F25533",-0.0103278504996606,-0.0024792206036828,0.00105382981108264
"F25535",-0.0103224873325857,-0.000832521776800405,0.00499996815095238
"F25536",0.00589810009410116,-0.00765412012387765,0.0029435956444912
"F25537",0.00857800200151572,-0.00468618172230449,0.00274119700387158
"F25538",0.00517995318885298,-0.00296362207754507,-0.00110723718576036
"F25539",-0.0106787075710567,-0.00219871529162326,0.00559375636866217
"F25540",-0.00229574877620034,0.00757683036399137,-0.00198316148598673
"F25541",-0.00834688690400567,0.00208747595359445,-0.00896797375213827
"F25542",-0.010499274002393,-0.0019432256332952,0.00283766698316713
"F25544",-0.0113831647648525,-0.00341538552125287,0.00427765000299442
"F25545",0.00973539058465647,-0.00835026253419,-0.00742049239136829
"F25546",0.00143112181118957,0.0137026073644365,-0.00459648254591692
"F25548",0.00160477584642869,0.0147711257708137,-0.0025401596008125
"F25549",0.0120828548419027,-0.00347582364647544,-0.00977281482495845
